Product_Category,SoldBy,Publisher,Title,Author,KindleeBooks SalesRank,SalePrice,TotalReviews,AverageRating,Preorder,DatePublished,Format,IndiePublisher,SmallMediumPublisher,AmazonPublsher,BigFivePublisher,UncategorizedSingle-AuthorPublisher,Pages,DailyUnitsSold,DailyGrossSales ,DailyAmazonRevenue,DailyPublisherRevenue,DailyAuthorRevenue,Category
Print,"Amazon Digital Services,  Inc.",publisher00005059,title00624463,author00172310,29862,16.3,19,4.7,0,6/22/2015,Paperback,0,1,0,0,0,191,5,$73.50 ,$28.41 ,$37.88 ,$7.21 ,0
Print,Macmillan,publisher00000130,title00648074,author00107349,29864,13.93,231,4.4,0,7/14/2005,Paperback,0,0,0,1,0,272,5,$62.81 ,$22.27 ,$34.05 ,$6.49 ,0
Print,"Amazon Digital Services,  Inc.",publisher00011101,title00701821,author00165237,29867,24.85,29,4.5,0,6/15/2011,Hardcover,0,1,0,0,0,560,5,$112.03 ,$10.62 ,$70.99 ,$30.43 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00640244,author00162422,29869,11.7,91,3.9,0,9/27/2005,Paperback,0,0,0,1,0,336,5,$52.75 ,$14.43 ,$32.19 ,$6.13 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000030,title00599230,author00103568,29872,18.78,171,4.6,0,9/5/1996,Paperback,0,0,0,1,0,832,5,$84.66 ,$28.31 ,$47.33 ,$9.02 ,0
Print,Penguin Group (USA) LLC,publisher00011997,title00611165,author00100710,29872,8.63,397,4.4,0,9/14/2007,Paperback,0,0,0,1,0,480,5,$38.90 ,$11.86 ,$22.72 ,$4.33 ,0
Print,Random House LLC,publisher00001661,title00649292,author00097786,29874,24.61,38,4.6,0,10/29/2013,Hardcover,0,0,0,1,0,448,5,$110.93 ,$32.05 ,$55.22 ,$23.66 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005651,title00670414,author00349450,29877,6.74,97,4.8,0,9/1/1998,Board book,0,1,0,0,0,,5,$30.38 ,$12.46 ,$14.33 ,$3.58 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003761,title00616069,author00244185,29879,18.89,88,4.5,0,12/21/2010,Paperback,0,1,0,0,0,400,5,$85.13 ,$24.31 ,$51.09 ,$9.73 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003104,title00637745,author00099123,29881,8.44,25,5,0,12/1/2004,Paperback,0,1,0,0,0,96,5,$38.04 ,$17.78 ,$17.02 ,$3.24 ,0
Print,Random House LLC,publisher00000239,title00598706,author00242501,29883,26.52,36,4.7,0,7/7/2015,Hardcover,0,0,0,1,0,336,5,$119.51 ,$29.38 ,$63.09 ,$27.04 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00002290,title00671421,author00102890,29883,10.09,278,4.5,0,8/25/2015,Hardcover,0,0,0,1,0,336,5,$45.47 ,$4.96 ,$28.36 ,$12.15 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003165,title00628396,author00132381,29884,15.47,18,4.7,0,4/15/2015,Paperback,0,1,0,0,0,192,5,$69.71 ,$17.91 ,$43.51 ,$8.29 ,0
Print,Random House LLC,publisher00000122,title00616785,author00121383,29885,7.98,104,4.6,0,9/12/1987,Mass Market Paperback,0,0,0,1,0,224,5,$35.96 ,$17.96 ,$15.84 ,$2.16 ,0
Print,Houghton Mifflin Harcourt,publisher00002297,title00680319,author00096890,29886,3.95,86,4.4,0,10/26/1998,Paperback,0,1,0,0,0,24,5,$17.80 ,$8.90 ,$7.48 ,$1.42 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00685949,author00217773,29887,2.25,19,4.7,0,5/20/1994,Paperback,0,1,0,0,0,68,5,$10.14 ,$4.51 ,$4.73 ,$0.90 ,0
Print,"Amazon Digital Services,  Inc.",publisher00007981,title00671833,author00099602,29889,6.99,75,4.7,0,1/1/2010,Hardcover,0,1,0,0,0,32,5,$31.49 ,$15.75 ,$11.02 ,$4.72 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001592,title00655397,author00124558,29894,8.41,36,4.5,0,10/14/2014,Paperback,0,1,0,0,0,128,5,$37.89 ,$15.38 ,$18.90 ,$3.60 ,0
Print,"Amazon Digital Services,  Inc.",publisher00027819,title00611429,author00175503,29903,19.95,11,4.3,0,2/25/2015,Paperback,0,1,0,0,0,182,5,$89.85 ,$22.41 ,$56.65 ,$10.79 ,0
Print,Random House LLC,publisher00018367,title00687099,author00329612,29904,13.48,246,4.8,0,10/17/2000,Hardcover,0,0,0,1,0,32,5,$60.71 ,$24.79 ,$25.14 ,$10.77 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003362,title00611710,NA,29907,11.89,23,4,0,11/1/2013,Hardcover,0,1,0,0,0,384,5,$53.54 ,$19.79 ,$23.63 ,$10.13 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00634425,NA,29908,16.76,111,4.5,0,8/26/2003,Paperback,0,0,0,1,0,504,5,$75.47 ,$28.19 ,$39.72 ,$7.56 ,0
Print,Random House LLC,publisher00000022,title00652785,author00106903,29909,13.14,186,4.4,0,11/1/1995,Paperback,0,0,0,1,0,432,5,$59.17 ,$23.14 ,$30.26 ,$5.76 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00613609,author00095229,29910,15.42,316,3.9,0,10/29/2013,Paperback,0,0,0,1,0,512,5,$69.43 ,$24.40 ,$37.82 ,$7.20 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001668,title00664677,NA,29911,11.79,102,4.7,0,3/3/1999,Hardcover,0,1,0,0,0,216,5,$53.08 ,$12.67 ,$28.29 ,$12.12 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001733,title00739514,author00129789,29912,22.06,0,0,1,3/15/2016,Paperback,0,1,0,0,0,368,5,$99.32 ,$20.64 ,$66.09 ,$12.59 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002664,title00641627,author00190608,29914,15.09,134,4.7,0,9/13/2011,Hardcover,0,1,0,0,0,192,5,$67.94 ,$23.03 ,$31.44 ,$13.47 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003761,title00602926,author00098907,29917,19.05,91,4.3,0,9/18/2012,Hardcover,0,1,0,0,0,320,5,$85.76 ,$25.01 ,$42.53 ,$18.23 ,0
Print,Penguin Group (USA) LLC,publisher00011997,title00636726,author00204168,29921,12.76,6,4.5,0,7/1/1998,Paperback,0,0,0,1,0,288,5,$57.44 ,$19.18 ,$32.14 ,$6.12 ,0
Print,"Amazon Digital Services,  Inc.",publisher00030138,title00641178,author00119959,29923,23.76,38,4.7,0,\N,Paperback,0,1,0,0,0,723,5,$106.94 ,$7.92 ,$83.18 ,$15.84 ,0
Print,Houghton Mifflin Harcourt,publisher00002297,title00634723,author00115895,29925,6.44,53,4.5,0,2/16/2009,Paperback,0,1,0,0,0,32,5,$28.98 ,$11.00 ,$15.10 ,$2.88 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004401,title00619728,author00192652,29926,14.88,41,4.7,0,10/31/2008,Paperback,0,1,0,0,0,480,5,$66.97 ,$29.77 ,$31.25 ,$5.95 ,0
Print,Random House LLC,publisher00000122,title00620078,author00103169,29928,12.93,288,3.7,0,1/4/2000,Paperback,0,0,0,1,0,320,5,$58.19 ,$22.19 ,$30.24 ,$5.76 ,0
Print,HarperCollins Publishing,publisher00000172,title00657958,author00098804,29929,16.88,130,4.8,0,10/3/2004,Hardcover,0,0,0,1,0,352,5,$75.96 ,$31.01 ,$31.47 ,$13.49 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074503,title00659206,author00096537,29930,11.13,34,4.6,0,\N,Paperback,0,0,0,0,1,647,4,$50.08 ,$18.70 ,$26.37 ,$5.02 ,0
Print,"Amazon Digital Services,  Inc.",publisher00012994,title00727279,author00165959,29932,12.93,49,4.6,0,12/31/2014,Paperback,0,1,0,0,0,272,4,$58.18 ,$19.98 ,$32.09 ,$6.11 ,0
Print,Penguin Group (USA) LLC,publisher00003224,title00702773,author00103004,29933,17.05,0,0,1,5/17/2016,Hardcover,0,0,0,1,0,160,4,$76.72 ,$31.72 ,$31.50 ,$13.50 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002215,title00682055,author00101115,29937,13.36,126,4.3,0,5/5/2010,Hardcover,0,1,0,0,0,222,4,$60.11 ,$21.98 ,$26.69 ,$11.44 ,0
Print,Random House LLC,publisher00000717,title00644759,author00096892,29939,14.4,232,4.7,0,10/21/2014,Paperback,0,0,0,1,0,261,4,$64.78 ,$28.79 ,$30.23 ,$5.76 ,0
Print,Macmillan,publisher00000462,title00600842,author00097325,29940,15.14,521,4.5,0,3/15/1968,Hardcover,0,0,0,1,0,48,4,$68.11 ,$27.73 ,$28.26 ,$12.11 ,0
Print,"Amazon Digital Services,  Inc.",publisher00007981,title00635627,author00116783,29942,3.41,46,4.7,0,1/1/2013,Paperback,0,1,0,0,0,24,4,$15.34 ,$6.37 ,$7.54 ,$1.44 ,0
Print,Penguin Group (USA) LLC,publisher00036102,title00709674,author00184468,29944,12.07,113,4.5,0,3/3/2015,Hardcover,0,0,0,1,0,352,4,$54.29 ,$13.85 ,$28.31 ,$12.13 ,0
Print,HarperCollins Publishing,publisher00000172,title00712426,author00202834,29948,18.54,100,4.8,0,9/28/2008,Hardcover,0,0,0,1,0,336,4,$83.39 ,$33.93 ,$34.62 ,$14.84 ,0
Print,"Amazon Digital Services,  Inc.",publisher00068325,title00642468,author00342180,29949,10.42,72,4.1,0,4/28/2009,Paperback,0,1,0,0,0,104,4,$46.86 ,$11.00 ,$30.13 ,$5.74 ,0
Print,Houghton Mifflin Harcourt,publisher00000609,title00697127,NA,29950,13.59,49,4.7,0,4/1/1998,Paperback,0,1,0,0,0,344,4,$61.12 ,$25.25 ,$30.13 ,$5.74 ,0
Print,Random House LLC,publisher00003439,title00684467,author00096068,29952,3.98,26,4.5,0,5/24/2011,Paperback,0,0,0,1,0,36,4,$17.90 ,$6.68 ,$9.42 ,$1.80 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005495,title00597111,author00317657,29958,9.98,1,5,0,1/5/2016,Paperback,0,0,1,0,0,158,4,$44.87 ,$39.05 ,$0.00 ,$5.82 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003761,title00634065,author00101436,29958,21.3,699,4.2,0,4/28/2008,Hardcover,0,1,0,0,0,352,4,$95.77 ,$35.09 ,$42.47 ,$18.20 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003378,title00720916,author00149529,29964,10.61,64,4.3,0,7/1/1995,Paperback,0,1,0,0,0,96,4,$47.70 ,$18.50 ,$24.53 ,$4.67 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002242,title00702282,author00097678,29970,17.13,6,4.3,0,7/7/2015,Paperback,0,1,0,0,0,384,4,$76.99 ,$20.83 ,$47.17 ,$8.99 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075336,title00662992,author00094096,29972,9.99,296,4.1,0,6/15/1987,Mass Market Paperback,0,1,0,0,0,423,4,$44.90 ,$22.45 ,$19.76 ,$2.69 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002444,title00692533,author00342962,29973,19.28,45,4.6,0,6/22/2010,Paperback,0,1,0,0,0,304,4,$86.65 ,$30.49 ,$47.17 ,$8.98 ,0
Print,Macmillan,publisher00009112,title00740496,author00189907,29974,3.95,63,4.8,0,8/1/2004,Board book,0,0,0,1,0,,4,$17.75 ,$6.63 ,$8.90 ,$2.22 ,0
Print,Penguin Group (USA) LLC,publisher00036088,title00655072,author00096611,29980,21.79,2006,4.5,0,12/2/2014,Hardcover,0,0,0,1,0,688,4,$97.91 ,$30.62 ,$47.10 ,$20.19 ,0
Print,"Amazon Digital Services,  Inc.",publisher00033772,title00686670,author00332840,29981,9.02,10,4.2,0,11/24/2015,Paperback,0,1,0,0,0,128,4,$40.53 ,$6.85 ,$28.29 ,$5.39 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00708041,NA,29985,11.7,44,3.8,0,7/14/1998,Paperback,0,1,0,0,0,176,4,$52.56 ,$18.98 ,$28.21 ,$5.37 ,0
Print,Houghton Mifflin Harcourt,publisher00027272,title00634032,author00096890,29989,3.95,34,4.4,0,10/26/1998,Paperback,0,1,0,0,0,24,4,$17.74 ,$8.87 ,$7.45 ,$1.42 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074136,title00603576,author00132991,29990,8.99,62,4.4,0,4/17/2014,Paperback,1,0,0,0,0,142,4,$40.38 ,$24.95 ,$0.00 ,$15.43 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00718480,author00094296,29991,11.7,671,4,0,8/30/2011,Paperback,0,0,0,1,0,448,4,$52.55 ,$16.62 ,$30.19 ,$5.75 ,0
Print,"Amazon Digital Services,  Inc.",publisher00008531,title00709543,NA,29992,9.51,6,5,0,8/15/2014,Paperback,0,1,0,0,0,144,4,$42.72 ,$15.79 ,$22.62 ,$4.31 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002118,title00617324,author00095390,29994,16.53,138,4.7,0,6/1/2004,Paperback,0,1,0,0,0,120,4,$74.24 ,$29.37 ,$37.69 ,$7.18 ,0
Print,Hachette Book Group,publisher00000594,title00655832,author00095909,29998,8,991,4,0,9/1/2006,Mass Market Paperback,0,0,0,1,0,624,4,$35.93 ,$17.96 ,$15.81 ,$2.16 ,0
Print,Houghton Mifflin Harcourt,publisher00000609,title00706615,author00133737,29999,12.01,28,4.6,0,10/18/1967,Paperback,0,1,0,0,0,132,4,$53.93 ,$24.74 ,$24.52 ,$4.67 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000103,title00613810,author00094758,30001,7.99,265,3.9,0,10/28/2014,Mass Market Paperback,0,0,0,1,0,352,4,$35.88 ,$17.94 ,$15.79 ,$2.15 ,0
Print,Macmillan,publisher00000130,title00620311,author00105387,30003,11.42,126,4.5,0,11/8/2003,Paperback,0,0,0,1,0,196,4,$51.28 ,$22.11 ,$24.50 ,$4.67 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005854,title00679569,author00117646,30004,16.94,68,4.3,0,11/1/2006,Paperback,0,1,0,0,0,368,4,$76.06 ,$13.22 ,$52.78 ,$10.05 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002444,title00692903,author00342962,30005,21.62,18,4.7,0,3/1/2011,Paperback,0,1,0,0,0,416,4,$97.07 ,$34.24 ,$52.78 ,$10.05 ,0
Print,"Amazon Digital Services,  Inc.",publisher00052749,title00596430,author00317572,30008,12.39,8,4.5,0,1/5/2016,Paperback,0,1,0,0,0,336,4,$55.63 ,$19.73 ,$30.15 ,$5.74 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075382,title00629316,author00196017,30011,15,99,4.7,0,\N,Paperback,0,0,0,0,1,152,4,$67.34 ,$33.67 ,$28.28 ,$5.39 ,0
Print,Random House LLC,publisher00000129,title00638156,author00102500,30012,12.21,310,4.2,0,9/18/2012,Paperback,0,0,0,1,0,704,4,$54.81 ,$9.92 ,$37.71 ,$7.18 ,0
Print,Macmillan,publisher00001431,title00640661,author00098622,30013,14.32,279,3.9,0,8/21/2012,Paperback,0,0,0,1,0,402,4,$64.28 ,$26.13 ,$32.05 ,$6.10 ,0
Print,Random House LLC,publisher00000040,title00596693,author00098155,30014,7.19,1070,4.1,0,8/28/2007,Mass Market Paperback,0,0,0,1,0,384,4,$32.27 ,$14.34 ,$15.78 ,$2.15 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002806,title00596660,author00108400,30016,14.47,119,4.3,0,8/10/2012,Hardcover,0,1,0,0,0,288,4,$64.95 ,$8.95 ,$39.20 ,$16.80 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00620497,author00097862,30016,16.16,16,5,0,5/4/2015,Paperback,1,1,0,0,0,250,4,$72.53 ,$41.49 ,$0.00 ,$31.04 ,0
Print,Macmillan,publisher00000130,title00617081,author00129890,30022,11.28,145,4.5,0,3/1/2003,Paperback,0,0,0,1,0,272,4,$50.62 ,$14.74 ,$30.14 ,$5.74 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073669,title00598092,author00103507,30024,10.05,115,4.6,0,10/25/2005,Paperback,0,1,0,0,0,273,4,$45.10 ,$11.44 ,$28.27 ,$5.38 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002463,title00723691,author00251042,30024,9.99,26,4.8,0,3/10/2009,Paperback,0,1,0,0,0,64,4,$44.83 ,$22.41 ,$18.83 ,$3.59 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074099,title00710629,author00093999,30026,8.57,121,4.7,0,6/23/2014,Hardcover,0,0,0,1,0,288,4,$38.46 ,$7.07 ,$21.97 ,$9.42 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000039,title00597297,author00189913,30027,12.59,915,4.7,0,5/29/2015,Paperback,0,1,0,0,0,382,4,$56.49 ,$25.11 ,$26.36 ,$5.02 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073862,title00731426,author00246293,30027,6.95,3,5,0,12/31/2014,Paperback,0,0,0,0,1,6,4,$31.18 ,$15.59 ,$13.10 ,$2.49 ,0
Print,Hachette Book Group,publisher00000002,title00667676,author00131669,30030,13.88,124,4.4,0,5/5/2008,Paperback,0,0,0,1,0,256,4,$62.27 ,$24.14 ,$32.03 ,$6.10 ,0
Print,"Amazon Digital Services,  Inc.",publisher00078706,title00697624,NA,30032,17.07,166,4.5,0,1/9/1996,Paperback,0,0,0,0,1,192,4,$76.58 ,$22.43 ,$45.49 ,$8.66 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004987,title00606597,author00104059,30033,13.99,0,0,0,12/1/2015,Paperback,0,1,0,0,0,320,4,$62.76 ,$29.23 ,$28.17 ,$5.37 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003165,title00638379,author00099363,30034,6.99,150,3.8,0,12/1/2009,Paperback,0,1,0,0,0,352,4,$31.36 ,$15.68 ,$13.17 ,$2.51 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073697,title00629205,author00173769,30035,11.02,22,4.7,0,12/1/2015,Hardcover,0,1,0,0,0,432,4,$49.44 ,$9.11 ,$28.23 ,$12.10 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002551,title00606245,author00109858,30037,16.39,15,4.5,0,8/31/2011,Paperback,0,1,0,0,0,144,4,$73.52 ,$17.56 ,$47.01 ,$8.95 ,0
Print,"Amazon Digital Services,  Inc.",publisher00065058,title00643705,author00131277,30041,31.5,42,4.3,0,9/3/2013,Paperback,1,0,0,0,0,548,4,$141.28 ,$80.42 ,$0.00 ,$60.86 ,0
Print,Penguin Group (USA) LLC,publisher00036089,title00625514,author00102786,30046,12.13,146,4.1,0,2/4/2014,Paperback,0,0,0,1,0,384,4,$54.40 ,$16.28 ,$32.02 ,$6.10 ,0
Print,HarperCollins Publishers,publisher00002273,title00671647,author00351327,30048,45.5,337,4.9,0,10/25/2011,Hardcover,0,0,0,1,0,540,4,$204.03 ,$35.87 ,$117.71 ,$50.45 ,0
Print,Random House LLC,publisher00000771,title00675529,author00114984,30049,13.97,88,4.4,0,9/14/2004,Hardcover,0,0,0,1,0,40,4,$62.64 ,$17.85 ,$31.36 ,$13.44 ,0
Print,Hachette Book Group,publisher00000002,title00611153,author00107495,30050,10.05,233,4.4,0,3/20/2012,Paperback,0,0,0,1,0,272,4,$45.06 ,$9.19 ,$30.13 ,$5.74 ,0
Print,Houghton Mifflin Harcourt,publisher00000248,title00598669,author00094839,30052,20.65,745,4.4,0,9/4/2012,Hardcover,0,1,0,0,0,231,4,$92.59 ,$32.06 ,$42.37 ,$18.16 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00701359,author00099326,30053,16,59,4.4,0,3/1/1992,Paperback,0,0,0,1,0,496,4,$71.74 ,$31.39 ,$33.90 ,$6.46 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002832,title00598255,author00099286,30054,18.09,3,4.3,0,7/25/2011,Paperback,0,1,0,0,0,296,4,$81.11 ,$29.66 ,$43.22 ,$8.23 ,0
Print,Macmillan,publisher00005287,title00692672,author00097356,30054,6.99,246,4.1,0,5/1/2007,Paperback,0,0,0,1,0,245,4,$31.34 ,$15.67 ,$13.16 ,$2.51 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004219,title00601133,author00244372,30057,24.26,18,4.1,0,10/6/2015,Hardcover,0,1,0,0,0,256,4,$108.76 ,$48.35 ,$42.29 ,$18.12 ,0
Print,Random House LLC,publisher00001845,title00600772,author00113666,30058,9.93,71,4.6,0,3/6/2012,Paperback,0,0,0,1,0,240,4,$44.52 ,$15.40 ,$24.46 ,$4.66 ,0
Print,Random House LLC,publisher00004291,title00678036,author00094976,30058,11.12,52,4.6,0,1/17/2006,Paperback,0,0,0,1,0,160,4,$49.85 ,$18.47 ,$26.36 ,$5.02 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002118,title00695082,author00149849,30060,16.3,21,4.5,0,4/1/2014,Paperback,0,1,0,0,0,24,4,$73.07 ,$28.29 ,$37.62 ,$7.17 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002832,title00662568,author00103419,30061,21.08,7,4.1,0,6/16/2015,Hardcover,0,1,0,0,0,320,4,$94.49 ,$34.09 ,$42.28 ,$18.12 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004077,title00615997,author00206222,30062,20,41,4.7,0,4/13/2015,Paperback,1,0,0,0,0,240,4,$89.65 ,$39.28 ,$0.00 ,$50.36 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075067,title00682746,author00351460,30064,9.94,14,4.6,0,5/15/2014,Paperback,0,1,0,0,0,96,4,$44.55 ,$22.28 ,$18.71 ,$3.56 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00636172,author00098087,30067,14.39,51,4.4,0,10/14/2015,Paperback,1,1,0,0,0,120,4,$64.49 ,$31.78 ,$0.00 ,$32.72 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000063,title00596529,author00094649,30068,13.06,919,4.7,0,4/13/2010,Paperback,0,1,0,0,0,400,4,$58.53 ,$22.79 ,$30.02 ,$5.72 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001912,title00624214,author00094296,30070,13.54,319,4.7,0,2/1/1996,Paperback,0,0,0,1,0,432,4,$60.68 ,$24.83 ,$30.11 ,$5.74 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005669,title00714105,author00272565,30071,23,10,4.6,0,1/1/2009,Paperback,0,1,0,0,0,332,4,$103.07 ,$44.92 ,$48.84 ,$9.30 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00705581,author00101297,30072,11.22,175,4.3,0,10/28/2014,Paperback,0,0,0,1,0,176,4,$50.28 ,$18.91 ,$26.35 ,$5.02 ,0
Print,"Amazon Digital Services,  Inc.",publisher00028216,title00649203,author00327173,30075,16.05,3,4.7,0,8/11/2015,Paperback,0,1,0,0,0,172,4,$71.91 ,$31.70 ,$33.78 ,$6.43 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002622,title00623910,author00098444,30080,13.47,91,4.8,0,5/5/2015,Paperback,0,1,0,0,0,280,4,$60.35 ,$15.66 ,$37.54 ,$7.15 ,0
Print,Hachette Book Group,publisher00000012,title00610623,author00100469,30081,26.57,1274,4.7,0,11/6/2012,Hardcover,0,0,0,1,0,1183,4,$119.03 ,$29.43 ,$62.72 ,$26.88 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00598421,author00164515,30083,11.19,39,4.2,0,12/8/2014,Paperback,1,1,0,0,0,130,4,$50.13 ,$23.34 ,$0.00 ,$26.79 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001828,title00598077,author00341506,30086,18.54,139,4.6,0,1/1/2011,Paperback,0,1,0,0,0,736,4,$83.04 ,$27.17 ,$46.94 ,$8.94 ,0
Print,Random House LLC,publisher00000119,title00709047,author00094251,30088,7.99,260,4.3,0,7/31/2012,Mass Market Paperback,0,0,0,1,0,480,4,$35.79 ,$17.89 ,$15.75 ,$2.15 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002411,title00628883,author00097843,30092,3.99,0,0,0,12/29/2015,Paperback,0,1,0,0,0,32,4,$17.87 ,$8.93 ,$7.50 ,$1.43 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002858,title00624566,author00246965,30097,15.12,28,4.8,0,7/8/2015,Paperback,0,1,0,0,0,224,4,$67.70 ,$18.47 ,$41.36 ,$7.88 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002280,title00620057,author00094680,30098,3.95,147,4.3,0,1/10/1981,Paperback,0,1,0,0,0,32,4,$17.69 ,$8.84 ,$7.43 ,$1.41 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000343,title00596937,author00247862,30099,13,33,4.2,0,10/6/2015,Hardcover,0,1,0,0,0,320,4,$58.21 ,$0.00 ,$40.75 ,$17.46 ,0
Print,Macmillan,publisher00005287,title00682786,author00117126,30101,7.99,139,4.7,0,9/15/1996,Paperback,0,0,0,1,0,32,4,$35.77 ,$17.89 ,$15.02 ,$2.86 ,0
Print,Macmillan,publisher00000130,title00668314,author00350761,30103,16.51,44,4.5,0,8/25/2015,Hardcover,0,0,0,1,0,288,4,$73.91 ,$17.98 ,$39.16 ,$16.78 ,0
Print,"Amazon Digital Services,  Inc.",publisher00035228,title00628339,author00345096,30107,34.39,19,4.6,0,9/10/2013,Hardcover,0,1,0,0,0,240,4,$153.94 ,$30.84 ,$86.17 ,$36.93 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004624,title00616402,author00100996,30108,14.68,239,4.8,0,8/1/2007,Paperback,0,1,0,0,0,204,4,$65.71 ,$27.78 ,$31.87 ,$6.07 ,0
Print,"Amazon Digital Services,  Inc.",publisher00023565,title00640598,author00097809,30113,8.82,16,4.4,0,12/28/2009,Paperback,0,1,0,0,0,144,4,$39.48 ,$17.10 ,$18.80 ,$3.58 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001993,title00692842,author00355392,30115,10,67,4.4,0,10/17/2006,Hardcover,0,1,0,0,0,64,4,$44.75 ,$15.66 ,$20.36 ,$8.73 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074345,title00607535,author00342541,30116,33.61,74,4.7,0,10/1/2005,Hardcover,0,0,0,0,1,215,4,$150.41 ,$38.53 ,$78.32 ,$33.56 ,0
Print,"Amazon Digital Services,  Inc.",publisher00016307,title00642745,author00198560,30120,8.84,39,4.5,0,11/1/1986,Paperback,0,1,0,0,0,128,4,$39.56 ,$6.02 ,$28.17 ,$5.37 ,0
Print,"Amazon Digital Services,  Inc.",publisher00063246,title00652930,author00316128,30121,3.92,88,4.8,0,9/15/2000,Paperback,0,1,0,0,0,24,4,$17.54 ,$6.38 ,$9.38 ,$1.79 ,0
Print,Hachette Book Group,publisher00000002,title00728230,author00093999,30122,13.6,642,4.3,0,5/20/2005,Paperback,0,0,0,1,0,352,4,$60.85 ,$25.06 ,$30.07 ,$5.73 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003758,title00666190,author00102307,30125,19.76,28,4.5,0,3/24/2003,Paperback,0,1,0,0,0,224,4,$88.41 ,$39.30 ,$41.25 ,$7.86 ,0
Print,Penguin Group (USA) LLC,publisher00011997,title00690122,author00160018,30128,10.3,16,4.1,0,1/1/2000,Paperback,0,0,0,1,0,336,4,$46.08 ,$14.76 ,$26.31 ,$5.01 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005427,title00621641,author00097424,30129,9.27,63,4.7,0,4/15/2004,Paperback,0,1,0,0,0,40,4,$41.47 ,$14.74 ,$22.45 ,$4.28 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002262,title00686384,author00175535,30130,14.68,60,4.6,0,10/16/2014,Paperback,0,1,0,0,0,360,4,$65.67 ,$21.05 ,$37.48 ,$7.14 ,0
